Dates,Infected,Tested,Recovered,Deaths
2021-05-06T17:00:00,48052.0,3927391.0,732612.0,33081.0
2021-05-07T17:00:00,47106.0,3944562.0,735292.0,33106.0
2021-05-08T17:00:00,45554.0,3962547.0,738385.0,33149.0
2021-05-09T17:00:00,45724.0,3977431.0,739508.0,33182.0
2021-05-10T17:00:00,41701.0,3985109.0,744091.0,33205.0
2021-05-11T17:00:00,40736.0,3997531.0,745814.0,33235.0
2021-05-12T17:00:00,39871.0,4013270.0,747841.0,33271.0
2021-05-13T17:00:00,39544.0,4029571.0,749551.0,33284.0
2021-05-14T17:00:00,38689.0,4044528.0,751543.0,33307.0
2021-05-15T17:00:00,38726.0,4060617.0,752638.0,33329.0
2021-05-16T17:00:00,38514.0,4073166.0,753628.0,33347.0
2021-05-17T17:00:00,38238.0,4082150.0,754566.0,33360.0
2021-05-18T17:00:00,37813.0,4094111.0,755558.0,33391.0
