Dates,Infected,Deaths,Tested,Population
3/24/2020,65.0,0.0,0.0,39370000.0
3/25/2020,72.0,0.0,0.0,39370000.0
3/26/2020,74.0,0.0,0.0,39370000.0
3/27/2020,89.0,2.0,0.0,39370000.0
3/28/2020,114.0,2.0,0.0,39370000.0
3/29/2020,134.0,2.0,0.0,39370000.0
3/30/2020,153.0,2.0,0.0,39370000.0
3/31/2020,180.0,3.0,0.0,39370000.0
4/1/2020,219.0,4.0,0.0,39370000.0
4/2/2020,269.0,5.0,0.0,39370000.0
4/3/2020,293.0,6.0,0.0,39370000.0
4/4/2020,330.0,8.0,0.0,39370000.0
4/5/2020,375.0,8.0,0.0,39370000.0
4/6/2020,429.0,8.0,0.0,39370000.0
4/7/2020,476.0,10.0,0.0,39370000.0
