Dates,Infected,Deaths,Tested,Population
11/11/2020,124659.0,2482.0,0.0,39370000.0
11/12/2020,126688.0,2507.0,0.0,39370000.0
11/13/2020,128932.0,2519.0,0.0,39370000.0
11/14/2020,131243.0,2519.0,0.0,39370000.0
11/15/2020,133494.0,2519.0,0.0,39370000.0
11/16/2020,135073.0,2548.0,0.0,39370000.0
11/17/2020,137673.0,2571.0,0.0,39370000.0
11/18/2020,139227.0,2592.0,0.0,39370000.0
11/19/2020,141337.0,2603.0,0.0,39370000.0
11/20/2020,143519.0,2619.0,0.0,39370000.0
11/21/2020,145395.0,2619.0,0.0,39370000.0
11/22/2020,148046.0,2619.0,0.0,39370000.0
11/23/2020,151602.0,2655.0,0.0,39370000.0
11/24/2020,154888.0,2690.0,0.0,39370000.0
11/25/2020,157902.0,2704.0,0.0,39370000.0
11/26/2020,160775.0,2704.0,0.0,39370000.0
11/27/2020,162835.0,2703.0,0.0,39370000.0
11/28/2020,165225.0,2703.0,0.0,39370000.0
11/29/2020,167333.0,2704.0,0.0,39370000.0
11/30/2020,169594.0,2774.0,0.0,39370000.0
12/1/2020,172051.0,2805.0,0.0,39370000.0
12/2/2020,175116.0,2850.0,0.0,39370000.0
12/3/2020,177445.0,2900.0,0.0,39370000.0
12/4/2020,179530.0,2925.0,0.0,39370000.0
12/5/2020,181440.0,2925.0,0.0,39370000.0
12/6/2020,183182.0,2925.0,0.0,39370000.0
12/7/2020,189240.0,2941.0,0.0,39370000.0
12/8/2020,193029.0,2967.0,0.0,39370000.0
12/9/2020,196032.0,3016.0,0.0,39370000.0
12/10/2020,199027.0,2850.0,0.0,39370000.0
12/11/2020,201971.0,2879.0,0.0,39370000.0
12/12/2020,205901.0,2879.0,0.0,39370000.0
12/13/2020,208217.0,2879.0,0.0,39370000.0
12/14/2020,210296.0,2918.0,0.0,39370000.0
12/15/2020,212047.0,2953.0,0.0,39370000.0
12/16/2020,213649.0,3042.0,0.0,39370000.0
12/17/2020,216628.0,3117.0,0.0,39370000.0
12/18/2020,220304.0,3104.0,0.0,39370000.0
12/19/2020,222614.0,3104.0,0.0,39370000.0
12/20/2020,224687.0,3104.0,0.0,39370000.0
12/21/2020,226486.0,3106.0,0.0,39370000.0
12/22/2020,228029.0,3131.0,0.0,39370000.0
12/23/2020,230290.0,3162.0,0.0,39370000.0
12/24/2020,233184.0,3184.0,0.0,39370000.0
12/25/2020,235667.0,3184.0,0.0,39370000.0
12/26/2020,236673.0,3184.0,0.0,39370000.0
12/27/2020,237464.0,3184.0,0.0,39370000.0
12/28/2020,238757.0,3195.0,0.0,39370000.0
12/29/2020,240912.0,3369.0,0.0,39370000.0
12/30/2020,242455.0,3420.0,0.0,39370000.0
12/31/2020,246413.0,3461.0,0.0,39370000.0
1/1/2021,250630.0,3461.0,0.0,39370000.0
1/2/2021,252871.0,3461.0,0.0,39370000.0
1/3/2021,254645.0,3459.0,0.0,39370000.0
1/4/2021,256534.0,3482.0,0.0,39370000.0
1/5/2021,258542.0,3541.0,0.0,39370000.0
1/6/2021,260744.0,3605.0,0.0,39370000.0
1/7/2021,263923.0,3634.0,0.0,39370000.0
1/8/2021,268531.0,3699.0,0.0,39370000.0
1/9/2021,271340.0,3698.0,0.0,39370000.0
1/10/2021,274090.0,3699.0,0.0,39370000.0
1/11/2021,276183.0,3699.0,0.0,39370000.0
1/12/2021,278448.0,3789.0,0.0,39370000.0
1/13/2021,281143.0,3838.0,0.0,39370000.0
1/14/2021,283605.0,3876.0,0.0,39370000.0
1/15/2021,285952.0,3903.0,0.0,39370000.0
1/16/2021,287962.0,3903.0,0.0,39370000.0
1/17/2021,289573.0,3903.0,0.0,39370000.0
1/18/2021,290785.0,3903.0,0.0,39370000.0
1/19/2021,292164.0,3940.0,0.0,39370000.0
1/20/2021,294054.0,3940.0,0.0,39370000.0
1/21/2021,296251.0,4065.0,0.0,39370000.0
1/22/2021,298293.0,4114.0,0.0,39370000.0
1/23/2021,300037.0,4114.0,0.0,39370000.0
1/24/2021,301382.0,4114.0,0.0,39370000.0
1/25/2021,302325.0,4148.0,0.0,39370000.0
1/26/2021,303650.0,4167.0,0.0,39370000.0
1/27/2021,305288.0,4211.0,0.0,39370000.0
1/28/2021,307695.0,4243.0,0.0,39370000.0
1/29/2021,309687.0,4285.0,0.0,39370000.0
1/30/2021,311494.0,4284.0,0.0,39370000.0
1/31/2021,312692.0,4285.0,0.0,39370000.0
2/1/2021,313551.0,4318.0,0.0,39370000.0
2/2/2021,314647.0,4316.0,0.0,39370000.0
2/3/2021,316153.0,4388.0,0.0,39370000.0
2/4/2021,317695.0,4416.0,0.0,39370000.0
2/5/2021,319187.0,4449.0,0.0,39370000.0
2/6/2021,319673.0,4449.0,0.0,39370000.0
2/7/2021,321702.0,4449.0,0.0,39370000.0
2/8/2021,322419.0,4451.0,0.0,39370000.0
2/9/2021,323316.0,4558.0,0.0,39370000.0
2/10/2021,324529.0,4603.0,0.0,39370000.0
2/11/2021,325826.0,4633.0,0.0,39370000.0
2/12/2021,326918.0,4675.0,0.0,39370000.0
2/13/2021,327745.0,4675.0,0.0,39370000.0
2/14/2021,328579.0,4675.0,0.0,39370000.0
2/15/2021,329023.0,4675.0,0.0,39370000.0
2/16/2021,329599.0,4709.0,0.0,39370000.0
2/17/2021,330564.0,4759.0,0.0,39370000.0
2/18/2021,331730.0,4803.0,0.0,39370000.0
2/19/2021,332696.0,4822.0,0.0,39370000.0
2/20/2021,333539.0,4822.0,0.0,39370000.0
2/21/2021,334299.0,4822.0,0.0,39370000.0
2/22/2021,334806.0,4857.0,0.0,39370000.0
2/23/2021,335545.0,4881.0,0.0,39370000.0
2/24/2021,336413.0,4912.0,0.0,39370000.0
2/25/2021,337520.0,4942.0,0.0,39370000.0
2/26/2021,338684.0,4956.0,0.0,39370000.0
2/27/2021,339552.0,4956.0,0.0,39370000.0
2/28/2021,340116.0,4956.0,0.0,39370000.0
3/1/2021,340588.0,4969.0,0.0,39370000.0
3/2/2021,341325.0,4988.0,0.0,39370000.0
3/3/2021,342115.0,5012.0,0.0,39370000.0
3/4/2021,342977.0,5032.0,0.0,39370000.0
3/5/2021,343760.0,5041.0,0.0,39370000.0
3/6/2021,344395.0,5041.0,0.0,39370000.0
3/7/2021,345175.0,5041.0,0.0,39370000.0
3/8/2021,345629.0,5063.0,0.0,39370000.0
3/9/2021,346167.0,5077.0,0.0,39370000.0
3/10/2021,346823.0,5100.0,0.0,39370000.0
3/11/2021,347770.0,5107.0,0.0,39370000.0
3/12/2021,348407.0,5123.0,0.0,39370000.0
3/13/2021,349236.0,5123.0,0.0,39370000.0
3/14/2021,349891.0,5123.0,0.0,39370000.0
3/15/2021,350342.0,5135.0,0.0,39370000.0
3/16/2021,350995.0,5149.0,0.0,39370000.0
3/17/2021,351862.0,5156.0,0.0,39370000.0
3/18/2021,352791.0,5168.0,0.0,39370000.0
3/19/2021,353679.0,5174.0,0.0,39370000.0
3/20/2021,354622.0,5174.0,0.0,39370000.0
3/21/2021,355320.0,5174.0,0.0,39370000.0
3/22/2021,355892.0,5183.0,0.0,39370000.0
3/23/2021,356449.0,5186.0,0.0,39370000.0
3/24/2021,357399.0,5200.0,0.0,39370000.0
3/25/2021,358486.0,5213.0,0.0,39370000.0
3/26/2021,359582.0,5218.0,0.0,39370000.0
3/27/2021,360825.0,5218.0,0.0,39370000.0
3/28/2021,361657.0,5218.0,0.0,39370000.0
3/29/2021,362294.0,5226.0,0.0,39370000.0
3/30/2021,363136.0,5237.0,0.0,39370000.0
3/31/2021,364300.0,5247.0,0.0,39370000.0
4/1/2021,365630.0,5262.0,0.0,39370000.0
4/2/2021,366968.0,5278.0,0.0,39370000.0
4/3/2021,368175.0,5278.0,0.0,39370000.0
4/4/2021,369113.0,5278.0,0.0,39370000.0
4/5/2021,369847.0,5285.0,0.0,39370000.0
4/6/2021,370492.0,5299.0,0.0,39370000.0
4/7/2021,371975.0,5306.0,0.0,39370000.0
4/8/2021,373113.0,5316.0,0.0,39370000.0
4/9/2021,374577.0,5322.0,0.0,39370000.0
4/10/2021,375895.0,5322.0,0.0,39370000.0
4/11/2021,377033.0,5322.0,0.0,39370000.0
4/12/2021,377823.0,5329.0,0.0,39370000.0
4/13/2021,378826.0,5340.0,0.0,39370000.0
4/14/2021,380152.0,5357.0,0.0,39370000.0
4/15/2021,381575.0,5362.0,0.0,39370000.0
4/16/2021,383591.0,5380.0,0.0,39370000.0
4/17/2021,385185.0,5380.0,0.0,39370000.0
4/18/2021,386471.0,5380.0,0.0,39370000.0
4/19/2021,386899.0,5394.0,0.0,39370000.0
4/20/2021,388605.0,5407.0,0.0,39370000.0
4/21/2021,390092.0,5422.0,0.0,39370000.0
4/22/2021,391667.0,5428.0,0.0,39370000.0
4/23/2021,393416.0,5434.0,0.0,39370000.0
4/24/2021,395064.0,5434.0,0.0,39370000.0
4/25/2021,396210.0,5434.0,0.0,39370000.0
4/26/2021,397286.0,5450.0,0.0,39370000.0
4/27/2021,398354.0,5462.0,0.0,39370000.0
4/28/2021,399844.0,5474.0,0.0,39370000.0
4/29/2021,401438.0,5487.0,0.0,39370000.0
4/30/2021,402908.0,5499.0,0.0,39370000.0
5/1/2021,404531.0,5499.0,0.0,39370000.0
5/2/2021,405935.0,5499.0,0.0,39370000.0
5/3/2021,407041.0,5507.0,0.0,39370000.0
5/4/2021,408119.0,5528.0,0.0,39370000.0
5/5/2021,409556.0,5539.0,0.0,39370000.0
5/6/2021,410937.0,5553.0,0.0,39370000.0
5/7/2021,412359.0,5564.0,0.0,39370000.0
5/8/2021,413715.0,5564.0,0.0,39370000.0
5/9/2021,414799.0,5564.0,0.0,39370000.0
5/10/2021,415567.0,5586.0,0.0,39370000.0
5/11/2021,416649.0,5593.0,0.0,39370000.0
5/12/2021,417790.0,5614.0,0.0,39370000.0
5/13/2021,419178.0,5626.0,0.0,39370000.0
5/14/2021,420775.0,5622.0,0.0,39370000.0
5/15/2021,421799.0,5619.0,0.0,39370000.0
5/16/2021,422773.0,5622.0,0.0,39370000.0
5/17/2021,423373.0,5640.0,0.0,39370000.0
5/18/2021,424041.0,5653.0,0.0,39370000.0
5/19/2021,424899.0,5673.0,0.0,39370000.0
5/20/2021,425837.0,5690.0,0.0,39370000.0
5/21/2021,427486.0,5702.0,0.0,39370000.0
5/22/2021,428448.0,5702.0,0.0,39370000.0
5/23/2021,428595.0,5702.0,0.0,39370000.0
5/24/2021,429496.0,5709.0,0.0,39370000.0
5/25/2021,430417.0,5722.0,0.0,39370000.0
5/26/2021,432211.0,5741.0,0.0,39370000.0
5/27/2021,433816.0,5754.0,0.0,39370000.0
5/28/2021,434783.0,5765.0,0.0,39370000.0
5/29/2021,435849.0,5765.0,0.0,39370000.0
5/30/2021,436368.0,5765.0,0.0,39370000.0
5/31/2021,436675.0,5765.0,0.0,39370000.0
6/1/2021,436984.0,5789.0,0.0,39370000.0
6/2/2021,437677.0,5801.0,0.0,39370000.0
6/3/2021,438544.0,5821.0,0.0,39370000.0
6/4/2021,439263.0,5836.0,0.0,39370000.0
6/5/2021,440057.0,5836.0,0.0,39370000.0
6/6/2021,440523.0,5836.0,0.0,39370000.0
6/7/2021,440889.0,5856.0,0.0,39370000.0
6/8/2021,441591.0,5785.0,0.0,39370000.0
6/9/2021,442098.0,5793.0,0.0,39370000.0
6/10/2021,442815.0,5803.0,0.0,39370000.0
6/11/2021,443454.0,5815.0,0.0,39370000.0
6/12/2021,444166.0,5815.0,0.0,39370000.0
6/13/2021,444468.0,5815.0,0.0,39370000.0
6/14/2021,444722.0,5782.0,0.0,39370000.0
6/15/2021,445155.0,5800.0,0.0,39370000.0
6/16/2021,445686.0,5801.0,0.0,39370000.0
6/17/2021,446124.0,5810.0,0.0,39370000.0
6/18/2021,446663.0,5810.0,0.0,39370000.0
6/19/2021,447203.0,5820.0,0.0,39370000.0
6/20/2021,447463.0,5820.0,0.0,39370000.0
6/21/2021,447724.0,5838.0,0.0,39370000.0
6/22/2021,448142.0,5843.0,0.0,39370000.0
6/23/2021,448945.0,5889.0,0.0,39370000.0
6/24/2021,449491.0,5898.0,0.0,39370000.0
6/25/2021,449983.0,5902.0,0.0,39370000.0
6/26/2021,450404.0,5902.0,0.0,39370000.0
6/27/2021,450666.0,5906.0,0.0,39370000.0
6/28/2021,450930.0,5911.0,0.0,39370000.0
6/29/2021,451248.0,5920.0,0.0,39370000.0
6/30/2021,451595.0,5930.0,0.0,39370000.0
7/1/2021,452072.0,5938.0,0.0,39370000.0
7/2/2021,452483.0,5939.0,0.0,39370000.0
7/3/2021,452778.0,5944.0,0.0,39370000.0
7/4/2021,453073.0,5949.0,0.0,39370000.0
7/5/2021,453368.0,5954.0,0.0,39370000.0
7/6/2021,453665.0,5960.0,0.0,39370000.0
