Dates,Infected,Deaths,Tested,Population
3/24/2020,712.0,20.0,0.0,39370000.0
3/25/2020,975.0,26.0,0.0,39370000.0
3/26/2020,1394.0,37.0,0.0,39370000.0
3/27/2020,1731.0,46.0,0.0,39370000.0
3/28/2020,2048.0,58.0,0.0,39370000.0
3/29/2020,2552.0,69.0,0.0,39370000.0
3/30/2020,2874.0,89.0,0.0,39370000.0
3/31/2020,3266.0,101.0,0.0,39370000.0
4/1/2020,3996.0,122.0,0.0,39370000.0
4/2/2020,4665.0,143.0,0.0,39370000.0
4/3/2020,5324.0,163.0,0.0,39370000.0
4/4/2020,6112.0,185.0,0.0,39370000.0
