Dates,Infected,Recovered,Deaths,Vaccinated
5/6/2021,2216159.0,0.0,35549.0,6664283.0
5/7/2021,2220240.0,0.0,35635.0,6792148.0
5/8/2021,2224148.0,0.0,35700.0,6893295.0
5/9/2021,2227303.0,0.0,35731.0,7018269.0
5/10/2021,2229567.0,0.0,35783.0,7129654.0
5/11/2021,2232820.0,0.0,35831.0,7195443.0
5/12/2021,2235969.0,0.0,35882.0,7264532.0
5/13/2021,2239982.0,0.0,35929.0,7359406.0
5/14/2021,2243501.0,0.0,36000.0,7437086.0
5/15/2021,2246756.0,0.0,36056.0,7607709.0
5/16/2021,2249210.0,0.0,36075.0,7610484.0
5/17/2021,2251148.0,0.0,36133.0,7667248.0
5/18/2021,2253896.0,0.0,36227.0,7708335.0
5/19/2021,2256645.0,0.0,36271.0,7765264.0
5/20/2021,2259494.0,0.0,36347.0,7842314.0
5/21/2021,2261813.0,0.0,36441.0,7907005.0
5/22/2021,2265139.0,0.0,36463.0,7985126.0
5/23/2021,2267144.0,0.0,36474.0,8035859.0
5/24/2021,2268729.0,0.0,36501.0,8077640.0
5/25/2021,2270571.0,0.0,36581.0,8108043.0
