280,0.114360688,11.62673645,1.508996731,0.25,0.021458437,1.549183564,0.011307902,1.325393378,2.342373252,1.430462573,2.194308842,2.502634676,
380,1.641685199,5.807315656,0.905086599,0.25,0.016106676,1.222414846,0.045505474,0.708215379,2.434360472,2.475647844,1.281902558,1.85204223,0.749998748
